SHIPMENT DATE,S/ZIP,Lat,Long,C/ZIP,Lat,Long,PIECES,WEIGHT,EQUIPMENT,BILLED,C/ZIP3,FedEx Zone,Origin Facility,Distance/Miles,$ / Mile
11-04-2020,17601,40.707516,-75.70754,8638,40.780751,-73.977182,2,1665,LTL,242.21,86,2,Lancaster,91, $2.67 
04-08-2020,17601,40.343587,-75.44613,8638,40.780751,-73.977182,7,1602,LTL,242.26,86,2,Lancaster,83, $2.93 
11-25-2020,17601,40.585649,-75.3261,8638,40.781894,-73.95039,8,1018,LTL,224.3,86,2,Lancaster,73, $3.06 
03-10-2021,17601,40.451369,-75.55229,8638,40.780751,-73.977182,9,2517,LTL,283.24,86,2,Lancaster,86, $3.31 
03-09-2021,17601,40.912421,-75.49765,8638,40.780751,-73.977182,10,5492,LTL,430.19,86,2,Lancaster,80, $5.38 
03-26-2021,17601,40.723681,-75.53601,8691,40.780751,-73.977182,1,545,LTL,104.02,86,2,Lancaster,82, $1.27 
12-21-2020,17601,40.53484,-75.57864,8723,40.780751,-73.977182,17,23413,FTL,975,87,2,Lancaster,86, $11.38 
04-03-2020,17601,40.517304,-75.56515,8742,40.755345,-73.97609,1,372,LTL,302.34,87,2,Lancaster,85, $3.56 
07-13-2020,17601,40.781918,-75.18589,8807,40.780751,-73.977182,1,200,LTL,242.75,88,2,Lancaster,63, $3.84 
09-04-2020,17601,40.746849,-75.31632,8837,40.599021,-74.07503,2,4317,LTL,381.72,88,2,Lancaster,66, $5.80 
04-30-2020,17601,40.696738,-75.611647,8837,40.569394,-74.11785,2,5535,LTL,409.72,88,2,Lancaster,79, $5.20 
08-03-2020,17601,40.653037,-75.72689,8837,40.508274,-74.24387,16,31905,FTL,925,88,2,Lancaster,78, $11.79 
09-29-2020,17601,40.693818,-75.48697,8837,40.551353,-74.15098,18,37633,FTL,925,88,2,Lancaster,71, $13.07 
01-15-2020,17601,40.693376,-75.471156,8852,40.819729,-73.9223,1,135,LTL,497.47,88,2,Lancaster,82, $6.10 
01-07-2020,17601,40.624592,-75.60728,8852,40.838745,-73.92234,4,484,LTL,322.57,88,2,Lancaster,89, $3.61 
01-07-2021,17601,40.431982,-75.53852,8853,40.805968,-73.91628,1,464,LTL,365.12,88,2,Lancaster,89, $4.11 
01-12-2021,17601,40.820558,-75.58537,8861,40.842917,-73.83819,2,2294,LTL,374.52,88,2,Lancaster,91, $4.10 
11-17-2020,17601,40.857829,-75.25776,8902,41.300561,-73.861217,16,34198,FTL,985,89,2,Lancaster,79, $12.48 
09-22-2020,17601,40.388263,-75.48659,10001,41.025114,-73.80635,23,29896,FTL,2775,100,2,Lancaster,98, $28.20 
04-12-2021,17601,40.316397,-75.5154,10002,41.039005,-73.8635,9,19368,FTL,2000,100,2,Lancaster,100, $20.02 
07-02-2021,17601,40.375182,-75.48431,10003,41.265478,-73.68512,1,375,LTL,485.04,100,2,Lancaster,112, $4.32 
12-21-2020,17601,40.576989,-75.22121,10003,41.337335,-73.88689,1,1130,LTL,367.5,100,2,Lancaster,87, $4.21 
02-28-2020,17601,40.675741,-75.61626,10005,41.372419,-73.75367,4,7486,FTL,1552.1,100,2,Lancaster,108, $14.32 
05-27-2021,17601,40.744055,-75.65864,10010,41.248359,-73.94147,1,190,LTL,340.3,100,2,Lancaster,96, $3.54 
06-01-2021,17601,40.739576,-75.62113,10010,41.204027,-73.73045,1,270,LTL,440.75,100,2,Lancaster,104, $4.25 
05-17-2021,17601,40.556976,-75.28817,10010,40.907607,-73.83709,1,606,LTL,449.24,100,2,Lancaster,80, $5.63 
08-05-2020,17601,40.754064,-75.26477,10012,40.909288,-73.8215,2,3254,LTL,507.15,100,2,Lancaster,76, $6.65 
04-21-2020,17601,40.327782,-75.454043,10014,41.119008,-73.732996,1,938,LTL,332.14,100,2,Lancaster,105, $3.15 
03-09-2021,17601,40.740769,-75.25335,10014,41.32797,-73.61306,1,1804,LTL,587.33,100,2,Lancaster,95, $6.21 
05-18-2020,17601,40.734807,-75.54488,10014,41.176837,-73.84741,7,10661,FTL,1030,100,2,Lancaster,94, $10.99 
02-05-2020,17601,40.549119,-75.60049,10014,41.288258,-73.91928,8,15534,FTL,1150,100,2,Lancaster,102, $11.32 
07-28-2020,17601,40.760403,-75.57535,10017,41.119008,-73.732996,4,1370,LTL,474.39,100,2,Lancaster,99, $4.78 
03-20-2020,17601,40.835128,-75.30274,10019,41.037203,-73.71588,1,940,LTL,425.67,100,2,Lancaster,84, $5.07 
02-02-2021,17601,40.465994,-75.51958,10019,41.3252,-73.66906,2,1845,LTL,608.07,100,2,Lancaster,113, $5.36 
02-26-2020,17601,40.633542,-75.583861,10021,41.119008,-73.732996,1,1666,LTL,631.82,100,2,Lancaster,102, $6.17 
02-26-2020,17601,40.693376,-75.471156,10021,40.98845,-73.79716,1,1728,LTL,631.82,100,2,Lancaster,90, $7.03 
01-16-2020,17601,40.693376,-75.471156,10022,41.328737,-73.742268,10,19186,FTL,2150,100,2,Lancaster,100, $21.44 
06-17-2020,17601,40.602847,-75.47022,10022,41.330178,-73.82973,23,49242,FTL,4275,100,2,Lancaster,99, $43.07 
01-22-2020,17601,40.607747,-75.4793,10024,41.080196,-73.85721,5,4921,LTL,714,100,2,Lancaster,91, $7.86 
04-28-2021,17601,40.595097,-75.45915,10035,41.024107,-73.77808,1,918,LTL,1225.5,100,2,Lancaster,93, $13.21 
06-21-2021,17601,40.601996,-75.52104,10035,41.041191,-73.80953,1,1044,LTL,425.48,100,2,Lancaster,94, $4.50 
08-17-2020,17601,40.693376,-75.471156,10035,41.119008,-73.732996,5,8090,LTL,1006.92,100,2,Lancaster,95, $10.55 
02-28-2020,17601,40.569288,-75.58893,10036,41.119008,-73.732996,2,3324,FTL,1276.4,100,2,Lancaster,104, $12.25 
02-20-2020,17601,40.693376,-75.471156,10039,41.119008,-73.732996,1,482,LTL,324.2,100,2,Lancaster,95, $3.40 
02-13-2020,17601,41.010299,-75.45705,10040,40.920273,-73.8612,9,18398,FTL,1925,100,2,Lancaster,83, $23.06 
04-08-2021,17601,40.585561,-75.621058,10128,41.047996,-73.96215,3,5966,LTL,1129.48,101,2,Lancaster,92, $12.22 
12-02-2020,17601,40.57983,-75.579884,10170,41.387822,-74.354699,2,2510,LTL,400.39,101,2,Lancaster,85, $4.72 
03-04-2020,17601,40.958434,-75.98519,10175,40.756983,-73.7148,1,1676,FTL,1071.25,101,2,Lancaster,119, $8.97 
01-11-2021,17601,40.969691,-75.990392,10303,40.598994,-73.99611,3,2518,LTL,402.98,103,2,Lancaster,107, $3.75 
06-03-2020,17601,41.000937,-75.55484,10303,40.667508,-73.9856,3,5094,LTL,682.9,103,2,Lancaster,85, $8.01 
05-12-2021,17601,40.749289,-75.82947,10303,40.680398,-73.94824,16,2750,LTL,667.26,103,2,Lancaster,99, $6.76 
12-18-2020,17601,40.784095,-75.708281,10304,40.644552,-73.97595,1,810,LTL,407.19,103,2,Lancaster,91, $4.46 
06-03-2020,17601,40.811198,-76.06652,10304,40.632449,-73.99629,3,2498,LTL,397.62,103,2,Lancaster,109, $3.64 
12-10-2020,17601,40.931187,-75.91493,10304,40.641436,-74.01574,4,11374,LTL,1303.79,103,2,Lancaster,101, $12.86 
07-13-2021,17601,40.822234,-75.91011,10309,40.645256,-73.95553,1,120,LTL,351.16,103,2,Lancaster,103, $3.41 
03-18-2021,17601,40.988834,-76.05963,10312,40.6788,-74.00254,2,1563,LTL,508.84,103,2,Lancaster,110, $4.64 
08-06-2020,17601,40.839186,-76.06929,10314,40.618561,-73.9216,4,4720,LTL,646.9,103,2,Lancaster,113, $5.70 
10-01-2020,17601,41.004017,-75.90569,10314,40.583803,-73.95019,18,31195,FTL,1600,103,2,Lancaster,106, $15.05 
02-25-2021,17601,41.030933,-75.98932,10461,40.645099,-73.945032,4,8084,LTL,1162.3,104,2,Lancaster,110, $10.55 
06-08-2021,17601,41.272248,-75.880146,10466,40.658825,-74.004495,4,11148,LTL,1918.06,104,2,Lancaster,107, $17.99 
08-05-2020,17601,41.015634,-75.89791,10471,40.749463,-73.81941,19,6580,LTL,910.98,104,2,Lancaster,110, $8.27 
04-27-2021,17601,40.98227,-75.96874,10509,40.762854,-73.87051,1,882,LTL,286.11,105,2,Lancaster,111, $2.59 
09-09-2020,17601,40.913283,-75.6982,10514,40.724945,-73.8609,1,529,LTL,392.75,105,2,Lancaster,97, $4.05 
02-06-2020,17601,40.924427,-75.94189,10523,40.651378,-73.870779,1,138,LTL,208.8,105,2,Lancaster,110, $1.90 
07-15-2020,17601,40.900995,-76.00488,10523,40.651378,-73.870779,3,1550,LTL,352.93,105,2,Lancaster,113, $3.12 
02-19-2020,17601,40.832477,-75.88198,10530,40.706903,-73.82973,6,7638,LTL,893.54,105,2,Lancaster,108, $8.29 
04-03-2020,17601,40.99303,-75.96009,10532,40.675534,-73.84476,1,2144,LTL,373.68,105,2,Lancaster,113, $3.31 
03-31-2020,17601,40.828682,-75.70596,10543,40.728235,-73.74782,4,660,LTL,393.49,105,2,Lancaster,103, $3.83 
03-01-2021,17601,40.897038,-75.99548,10550,40.674888,-73.7727,3,5946,LTL,471.32,105,2,Lancaster,117, $4.02 
07-21-2020,17601,40.989783,-75.98173,10552,40.722008,-73.790822,1,284,LTL,224.22,105,2,Lancaster,116, $1.93 
10-19-2020,17601,40.857175,-75.84811,10553,40.651378,-73.870779,6,12966,LTL,1162.95,105,2,Lancaster,104, $11.13 
11-12-2020,17601,40.939035,-76.16898,10560,40.654112,-73.6095,1,2360,LTL,417.93,105,2,Lancaster,135, $3.09 
09-30-2020,17601,40.90757,-76.12636,10562,40.627386,-73.72852,1,460,LTL,224.04,105,2,Lancaster,127, $1.76 
06-10-2020,17601,41.001683,-75.966146,10562,40.679845,-73.986415,1,908,LTL,224.04,105,2,Lancaster,106, $2.12 
07-30-2020,17601,40.824403,-75.66924,10573,40.864757,-73.62609,2,4394,LTL,518.72,105,2,Lancaster,107, $4.86 
03-22-2021,17601,40.85315,-76.03218,10580,40.754757,-73.601772,3,4576,LTL,526.55,105,2,Lancaster,127, $4.14 
11-06-2020,17601,40.965379,-76.18859,10591,40.881957,-73.59417,1,232,LTL,390.95,105,2,Lancaster,136, $2.88 
04-05-2021,17601,41.014808,-76.058391,10594,40.656974,-73.67306,1,526,LTL,212.54,105,2,Lancaster,127, $1.67 
02-11-2021,17601,40.89707,-76.11711,10594,40.754757,-73.601772,1,1116,LTL,225.84,105,2,Lancaster,132, $1.71 
05-14-2021,17601,40.99118,-76.09565,10701,40.621753,-73.632673,1,708,LTL,329.06,107,2,Lancaster,131, $2.51 
03-10-2021,17601,40.826908,-75.8674,10701,40.754757,-73.601772,1,2496,LTL,346.87,107,2,Lancaster,119, $2.92 
03-23-2020,17601,41.001956,-76.08117,10701,40.754757,-73.601772,5,10154,LTL,916.39,107,2,Lancaster,131, $7.01 
03-03-2021,17601,40.792315,-75.97705,10701,40.754757,-73.601772,74,24822,FTL,1920,107,2,Lancaster,124, $15.45 
12-23-2020,17601,40.914664,-75.96359,10704,40.607574,-73.742691,1,2758,LTL,392.05,107,2,Lancaster,118, $3.32 
08-24-2020,17601,40.945334,-75.8265,10704,40.651378,-73.870779,5,916,LTL,242.64,107,2,Lancaster,104, $2.33 
04-13-2020,17601,40.941585,-76.13916,10801,40.687649,-73.32549,1,743,LTL,243.28,108,2,Lancaster,148, $1.64 
01-10-2020,17601,41.052199,-75.15936,10801,40.733398,-73.32257,3,4294,LTL,616.61,108,2,Lancaster,98, $6.26 
11-13-2020,17601,41.071213,-75.236436,10977,40.929242,-73.01317,1,108,LTL,304.01,109,2,Lancaster,116, $2.61 
01-21-2021,17601,41.012235,-75.29039,10989,40.954093,-72.92884,13,26668,LTL,1350,109,2,Lancaster,123, $10.95 
08-26-2020,17601,40.923539,-75.4,10996,40.853343,-73.20777,1,316,LTL,224.13,109,2,Lancaster,115, $1.96 
06-25-2021,17601,41.198247,-75.27298,10996,40.819266,-73.20967,23,7553,LTL,889.89,109,2,Lancaster,111, $8.04 
12-04-2020,17601,41.141582,-74.99786,11021,40.763355,-73.52323,4,5210,LTL,1067.23,110,2,Lancaster,81, $13.13 
08-05-2020,17601,41.205738,-75.24344,11040,40.754757,-73.601772,20,6840,LTL,966.99,110,2,Lancaster,91, $10.61 
01-18-2021,17601,41.154329,-75.27865,11050,40.797772,-72.79719,1,1576,LTL,617.92,110,2,Lancaster,132, $4.69 
03-19-2021,17601,40.982028,-75.14262,11101,40.943323,-72.57996,1,206,LTL,330.38,111,2,Lancaster,134, $2.47 
02-10-2020,17601,41.241889,-74.95917,11201,40.991836,-72.47505,3,2255,LTL,521.1,112,2,Lancaster,130, $3.99 
03-24-2020,17601,40.969985,-75.45726,11210,40.794317,-72.87181,2,4295,LTL,727.09,112,2,Lancaster,136, $5.36 
08-03-2020,17601,40.913651,-75.43501,11211,40.922326,-72.637078,2,1294,LTL,297,112,2,Lancaster,146, $2.03 
11-16-2020,17601,41.093813,-75.26213,11211,40.941363,-72.57502,2,2185,LTL,362.83,112,2,Lancaster,140, $2.58 
09-25-2020,17601,40.898654,-75.49795,11211,41.059209,-72.42041,5,6835,LTL,917.11,112,2,Lancaster,161, $5.70 
07-09-2021,17601,41.075315,-75.43058,11213,40.947419,-72.24505,9,22196,Van,1425,112,2,Lancaster,166, $8.57 
01-06-2021,17601,41.050764,-75.208269,11214,40.81819,-72.67835,2,2786,LTL,498.66,112,2,Lancaster,133, $3.75 
02-15-2021,17601,41.368893,-74.70553,11214,40.816142,-72.63449,23,6290,LTL,606.71,112,2,Lancaster,114, $5.30 
12-14-2020,17601,41.320904,-74.88565,11215,42.482455,-73.936671,1,1068,LTL,433.71,112,2,Lancaster,94, $4.62 
05-11-2021,17601,41.411678,-74.744,11216,42.698692,-74.03148,1,1411,LTL,489.27,112,2,Lancaster,96, $5.09 
06-21-2021,17601,40.999857,-75.13254,11217,42.279649,-73.81701,12,23856,Van,2150,112,2,Lancaster,112, $19.28 
05-03-2021,17601,41.145778,-75.294125,11218,42.323565,-73.45257,1,883,LTL,334.56,112,2,Lancaster,125, $2.68 
03-01-2021,17601,40.889911,-75.1112,11218,42.62742,-73.53494,1,1574,LTL,358.06,112,2,Lancaster,145, $2.47 
09-10-2020,17601,41.118465,-75.35501,11218,42.916343,-73.86657,1,2028,LTL,345.96,112,2,Lancaster,146, $2.37 
05-28-2021,17601,41.118226,-75.39631,11218,43.006309,-73.8604,2,2189,LTL,397.51,112,2,Lancaster,152, $2.61 
09-24-2020,17601,41.144565,-75.55717,11218,42.681107,-73.3489,3,652,LTL,325.77,112,2,Lancaster,155, $2.10 
07-30-2021,17601,41.033755,-75.30798,11218,42.610306,-74.15692,4,8020,LTL,1139.87,112,2,Lancaster,124, $9.19 
05-13-2021,17601,41.100236,-75.36453,11218,42.494981,-73.510676,9,1814,LTL,372.71,112,2,Lancaster,136, $2.75 
02-08-2021,17601,41.116737,-75.46037,11218,43.07681,-74.15332,14,4220,LTL,615.62,112,2,Lancaster,151, $4.07 
09-21-2020,17601,40.920622,-75.09773,11219,42.932315,-73.44521,1,444,LTL,224.13,112,2,Lancaster,163, $1.38 
07-10-2020,17601,40.986265,-75.348026,11219,42.399159,-73.42757,4,544,LTL,224.22,112,2,Lancaster,139, $1.61 
11-11-2020,17601,40.906654,-75.35881,11219,42.770985,-74.44694,4,560,LTL,223.95,112,2,Lancaster,137, $1.63 
01-24-2020,17601,40.922005,-75.32185,11219,43.158567,-74.49646,5,10314,LTL,978.84,112,2,Lancaster,160, $6.11 
05-15-2020,17601,41.074757,-75.36259,11222,42.346758,-73.57852,1,1874,LTL,510.17,112,2,Lancaster,127, $4.01 
03-25-2020,17601,41.010333,-75.09995,11223,42.543326,-73.97403,1,265,LTL,375.01,112,2,Lancaster,121, $3.11 
09-25-2020,17601,41.231091,-75.23884,11223,42.403719,-73.90875,5,11162,LTL,1288.8,112,2,Lancaster,106, $12.15 
09-04-2020,17601,40.98314,-75.26026,11226,42.773777,-73.70793,1,328,LTL,476.12,112,2,Lancaster,147, $3.23 
06-25-2021,17601,41.095437,-75.3191,11232,42.614852,-73.970812,4,6565,LTL,930.73,112,2,Lancaster,126, $7.40 
06-16-2021,17601,41.340936,-75.024055,11238,42.525531,-73.50207,2,3286,LTL,749.72,112,2,Lancaster,113, $6.62 
08-03-2020,17601,41.048423,-75.31865,11354,42.981745,-74.14257,1,208,LTL,391.13,113,2,Lancaster,147, $2.67 
03-18-2021,17601,41.340936,-75.024055,11374,42.522197,-73.60613,1,1504,LTL,692,113,2,Lancaster,109, $6.32 
06-23-2020,17601,41.31514,-74.95183,11374,42.444198,-73.788241,1,2348,LTL,381.39,113,2,Lancaster,98, $3.88 
08-26-2020,17601,41.615989,-75.274708,11375,42.724978,-73.764296,1,1320,LTL,475.95,113,2,Lancaster,109, $4.37 
02-21-2020,17601,41.493381,-75.54909,11375,42.442592,-73.65778,2,3996,LTL,835.4,113,2,Lancaster,117, $7.13 
04-09-2020,17601,41.598906,-75.10381,11379,43.21892,-74.14822,1,550,LTL,385.86,113,2,Lancaster,122, $3.16 
07-14-2021,17601,41.583517,-75.51015,11416,42.638579,-73.48051,1,202,LTL,368.69,114,2,Lancaster,127, $2.90 
07-13-2021,17601,41.486527,-75.693335,11416,42.925765,-73.60664,4,3780,LTL,599.19,114,2,Lancaster,146, $4.11 
07-13-2021,17601,41.485845,-75.71134,11420,42.646978,-73.87151,6,5430,LTL,555.11,114,2,Lancaster,124, $4.48 
05-13-2020,17601,41.64872,-75.59722,11501,42.426901,-73.66405,5,5455,LTL,481.62,115,2,Lancaster,113, $4.27 
05-15-2020,17601,41.537933,-75.73826,11501,42.884779,-73.53703,6,11709,LTL,879.58,115,2,Lancaster,146, $6.02 
03-09-2020,17601,41.743598,-75.12383,11510,42.729278,-73.70913,1,624,LTL,391.44,115,2,Lancaster,99, $3.94 
04-13-2020,17601,41.375602,-75.547966,11510,43.43305,-74.2901,4,4901,LTL,536.12,115,2,Lancaster,156, $3.44 
04-14-2021,17601,41.800226,-75.20349,11514,42.515818,-74.04978,2,378,LTL,398.74,115,2,Lancaster,77, $5.18 
04-26-2021,17601,41.568872,-75.79296,11530,42.614852,-73.970812,2,2099,LTL,807.61,115,2,Lancaster,118, $6.84 
05-13-2020,17601,41.597115,-75.71102,11530,42.640129,-73.76061,5,1415,LTL,343.59,115,2,Lancaster,123, $2.79 
02-20-2020,17601,41.653139,-75.46199,11545,42.654978,-73.80053,9,1305,LTL,410.98,115,2,Lancaster,110, $3.75 
07-02-2020,17601,41.251286,-75.49121,11548,42.705345,-73.76924,1,443,LTL,392.75,115,2,Lancaster,134, $2.93 
08-13-2020,17601,41.419116,-75.00683,11560,42.614852,-73.970812,1,880,LTL,391.13,115,2,Lancaster,98, $3.98 
09-21-2020,17601,41.337195,-75.27069,11560,42.614852,-73.970812,1,898,LTL,392.54,115,2,Lancaster,111, $3.55 
07-06-2021,17601,41.422497,-75.335384,11590,42.614852,-73.970812,1,614,LTL,358.39,115,2,Lancaster,108, $3.31 
02-08-2021,17601,41.427945,-75.13473,11590,42.614852,-73.970812,1,2368,LTL,304.5,115,2,Lancaster,101, $3.00 
09-30-2020,17601,41.759285,-75.50111,11702,42.130111,-74.57574,1,1170,LTL,410.2,117,2,Lancaster,54, $7.59 
08-18-2020,17601,41.60032,-75.25102,11703,42.061841,-74.16063,1,1305,LTL,385.32,117,2,Lancaster,65, $5.97 
08-17-2020,17601,41.550591,-75.56795,11703,42.114646,-74.4557,11,22006,FTL,1525,117,2,Lancaster,69, $22.02 
03-24-2020,17601,41.471937,-75.56605,11704,42.001351,-74.2619,1,962,LTL,225.21,117,2,Lancaster,77, $2.94 
12-15-2020,17601,41.497511,-75.01149,11706,42.105611,-74.29143,7,14706,LTL,1281.45,117,2,Lancaster,56, $22.87 
07-30-2020,17601,41.426197,-75.39395,11716,42.167622,-74.15306,1,430,LTL,242.64,117,2,Lancaster,82, $2.96 
08-06-2020,17601,41.866271,-75.33611,11716,41.727588,-74.42061,1,908,LTL,242.64,117,2,Lancaster,48, $5.04 
07-07-2020,17601,41.429411,-75.24702,11716,41.816628,-73.97824,2,854,LTL,224.22,117,2,Lancaster,71, $3.17 
07-27-2020,17601,41.825884,-75.34132,11716,42.183262,-74.52154,2,2642,LTL,337.76,117,2,Lancaster,49, $6.92 
07-17-2020,17601,41.551585,-75.767583,11716,42.361838,-74.02471,16,38592,FTL,1600,117,2,Lancaster,106, $15.15 
01-23-2020,17601,41.663906,-75.62979,11725,41.878801,-74.345684,2,1687,LTL,325.63,117,2,Lancaster,68, $4.80 
01-29-2020,17601,41.656499,-75.11552,11729,41.790385,-74.30413,3,750,LTL,232.77,117,2,Lancaster,43, $5.43 
03-29-2021,17601,41.344794,-75.52671,11729,42.039355,-74.067014,4,1117,LTL,244.07,117,2,Lancaster,89, $2.73 
10-15-2020,17601,41.286968,-75.36218,11732,42.281117,-73.94006,2,4698,LTL,688.51,117,2,Lancaster,100, $6.86 
05-11-2021,17601,41.64181,-75.74693,11735,42.280261,-74.18349,1,1890,LTL,304.22,117,2,Lancaster,92, $3.32 
08-27-2020,17601,41.47785,-75.60486,11740,42.406464,-74.15692,1,2022,LTL,286.52,117,2,Lancaster,98, $2.92 
10-28-2020,17601,41.46488,-75.596231,11741,42.174411,-74.01599,1,148,LTL,223.95,117,2,Lancaster,95, $2.36 
12-04-2020,17601,41.615989,-75.274708,11743,41.905004,-73.97957,1,657,LTL,393.07,117,2,Lancaster,70, $5.64 
09-22-2020,17601,41.404263,-75.23826,11746,42.284773,-74.02388,1,1092,LTL,250.86,117,2,Lancaster,87, $2.88 
07-17-2020,17601,41.48188,-75.58669,11746,41.83962,-74.04033,1,1631,LTL,315.78,117,2,Lancaster,84, $3.78 
09-15-2020,17601,41.75098,-75.37109,11746,41.846938,-74.07602,2,1522,LTL,302.55,117,2,Lancaster,67, $4.51 
09-17-2020,17601,41.615989,-75.274708,11747,42.285644,-74.59011,1,554,LTL,316.13,117,2,Lancaster,58, $5.44 
03-09-2020,17601,41.880371,-75.36086,11747,42.017632,-74.007868,1,848,LTL,359.64,117,2,Lancaster,70, $5.13 
02-14-2020,17601,41.606185,-75.33971,11755,41.831082,-74.07207,1,218,LTL,241.75,117,2,Lancaster,67, $3.60 
05-17-2021,17601,41.471736,-75.04617,11757,42.108689,-73.934577,1,618,LTL,430.53,117,2,Lancaster,72, $5.96 
06-23-2021,17601,41.408589,-74.92544,11757,41.998199,-74.10967,4,7638,LTL,825.94,117,2,Lancaster,59, $14.10 
04-07-2021,17601,41.515012,-75.40884,11758,41.805576,-73.96845,2,735,LTL,396.46,117,2,Lancaster,77, $5.15 
02-20-2020,17601,41.255644,-75.34474,11776,41.874183,-73.76727,3,3935,LTL,555.08,117,2,Lancaster,92, $6.03 
08-06-2020,17601,41.938498,-75.34499,11777,42.112895,-73.56201,2,3210,LTL,892.07,117,2,Lancaster,92, $9.66 
02-04-2020,17601,41.8914,-75.43221,11779,41.442589,-74.01389,2,2590,LTL,338.27,117,2,Lancaster,80, $4.25 
07-02-2020,17601,41.376953,-75.31601,11780,41.738853,-73.58921,2,1398,LTL,373.55,117,2,Lancaster,93, $4.03 
03-03-2020,17601,41.414421,-75.18585,11784,42.123977,-73.86199,4,1898,LTL,404.06,117,2,Lancaster,84, $4.81 
11-18-2020,17601,41.839349,-75.50841,11788,42.210991,-73.687001,1,514,LTL,224.22,117,2,Lancaster,97, $2.31 
10-06-2020,17601,41.19012,-75.36779,11797,42.259623,-73.667962,1,18438,FTL,1775,117,2,Lancaster,115, $15.48 
02-24-2020,17601,41.694366,-75.13718,11801,41.656805,-73.96831,1,2332,LTL,316.02,118,2,Lancaster,60, $5.23 
08-25-2020,17601,41.722929,-75.5417,12412,43.28547,-76.00138,4,6025,LTL,641.49,124,2,Lancaster,110, $5.81 
10-20-2020,17601,41.527134,-75.70629,12477,43.415157,-76.11416,1,366,LTL,223.95,124,2,Lancaster,132, $1.70 
10-28-2020,17601,41.579472,-75.39613,12477,43.262012,-76.22912,1,502,LTL,223.95,124,2,Lancaster,124, $1.81 
04-16-2020,17601,41.525207,-75.20779,12533,43.02143,-76.197701,4,7360,LTL,533.73,125,2,Lancaster,115, $4.64 
11-12-2020,17601,41.401881,-75.637626,12534,43.123415,-76.12823,1,995,LTL,223.95,125,2,Lancaster,122, $1.84 
07-27-2020,17601,41.350303,-75.689965,12550,43.242724,-75.1659,1,208,LTL,242.75,125,2,Lancaster,133, $1.82 
01-08-2021,17601,41.41018,-75.66588,12550,43.818705,-75.480342,1,276,LTL,243.81,125,2,Lancaster,167, $1.46 
07-06-2020,17601,41.414979,-75.6879,12550,43.236303,-75.68087,1,330,LTL,392.75,125,2,Lancaster,126, $3.12 
08-03-2020,17601,41.39208,-75.66603,12550,43.484783,-75.33559,1,369,LTL,392.64,125,2,Lancaster,146, $2.70 
09-09-2020,17601,41.35838,-75.71228,12550,42.88821,-75.5688,1,740,LTL,203.96,125,2,Lancaster,106, $1.92 
09-02-2020,17601,41.439329,-75.66187,12550,43.689564,-75.27252,5,9108,LTL,432.78,125,2,Lancaster,157, $2.76 
05-24-2021,17601,41.42818,-75.64726,12550,42.87896,-75.25569,10,13014,FTL,1175,125,2,Lancaster,102, $11.49 
09-21-2020,17601,41.40918,-75.64508,12553,42.86749,-74.57435,1,1065,LTL,219.07,125,2,Lancaster,115, $1.91 
01-19-2021,17601,41.427199,-75.61821,12553,42.937739,-75.24946,1,1286,LTL,225.3,125,2,Lancaster,106, $2.12 
04-08-2021,17601,41.401881,-75.637626,12564,43.317064,-74.97449,1,180,LTL,206.49,125,2,Lancaster,137, $1.51 
06-08-2021,17601,41.403529,-75.706485,12564,43.570028,-75.49047,1,670,LTL,207,125,2,Lancaster,150, $1.38 
04-06-2021,17601,41.391279,-75.71535,12564,42.703091,-74.91413,1,1316,LTL,289.28,125,2,Lancaster,100, $2.91 
06-25-2020,17601,41.369679,-75.73829,12586,43.328187,-75.117319,1,260,LTL,377.35,125,2,Lancaster,139, $2.72 
06-15-2020,17601,41.46213,-75.62478,12586,43.392434,-74.72675,3,2282,LTL,356.88,125,2,Lancaster,141, $2.53 
12-08-2020,17601,41.401881,-75.637626,12603,43.794492,-75.46905,1,1702,LTL,294.49,126,2,Lancaster,166, $1.78 
10-06-2020,17601,41.401881,-75.637626,12603,43.637104,-75.3483,1,2328,LTL,294.04,126,2,Lancaster,155, $1.90 
03-10-2020,17601,41.401881,-75.637626,12603,43.606444,-75.103186,2,1366,LTL,311.23,126,2,Lancaster,155, $2.01 
07-14-2021,17601,41.067712,-76.17626,12603,42.839697,-75.544322,2,3344,LTL,279.38,126,2,Lancaster,127, $2.21 
06-30-2020,17601,41.184986,-75.75144,12603,43.267243,-75.688223,4,6471,LTL,590.54,126,2,Lancaster,144, $4.10 
